0,1,sinanpacha,sinanpacha
0,1,uno_d_tantos,sinanpacha
0,1,pixelito,sinanpacha
0,1,noexisto,sinanpacha
1,2,mcfgdbbn3,sinanpacha
0,1,Tao-Pai-Pai,sinanpacha
0,1,soberao,sinanpacha
2,2,Joim,uno_d_tantos
0,1,Blackheart,sinanpacha
0,1,celestial,sinanpacha
0,1,diegusss,sinanpacha
0,1,Lokens,sinanpacha
0,1,Garrosh,sinanpacha
0,1,Heimish,sinanpacha
8,3,chool,Joim
13,2,SergioS,Garrosh
15,4,Joim,chool
6,2,xyzzy,Tao-Pai-Pai
0,1,ktzar,sinanpacha
18,3,Tao-Pai-Pai,xyzzy
14,2,Naeriel,Heimish
21,3,Heimish,Naeriel
0,1,carcadiz,sinanpacha
14,2,alextz,Heimish
1,2,Franctangerino,sinanpacha
0,1,rekefeller,sinanpacha
14,2,sinanpacha,Heimish
19,2,alextz,ktzar
17,5,chool,Joim
17,5,Varlak_,Joim
24,3,Heimish,alextz
0,1,aracnos,sinanpacha
30,6,Joim,Varlak_
0,1,--182033--,sinanpacha
3,2,avalancha971,pixelito
20,4,jumose,Tao-Pai-Pai
3,2,Jabiertzo,pixelito
36,5,Tao-Pai-Pai,jumose
17,5,sinuk76,Joim
6,2,Maese_Pedro,Tao-Pai-Pai
33,7,Varlak_,Joim
39,6,Joim,sinuk76
1,2,HenrySage,sinanpacha
0,1,jaime.freire,sinanpacha
0,1,KillingInTheName,sinanpacha
19,2,Copeland,ktzar
42,7,timokotipelto,Joim
42,7,sinuk76,Joim
1,2,automatix,sinanpacha
42,7,Varlak_,Joim
31,4,alextz,Heimish
0,1,baronecorvo,sinanpacha
51,5,Heimish,alextz
19,2,kilokilo,ktzar
0,1,--389785--,sinanpacha
25,3,MPR,Franctangerino
47,8,Joim,timokotipelto
3,2,rodz,pixelito
57,9,Varlak_,Joim
58,3,avalancha971,rodz
8,3,inar,Joim
6,2,inar,Tao-Pai-Pai
12,2,inar,Lokens
1,2,mstk,sinanpacha
57,9,sinuk76,Joim
5,3,ColaKO,mcfgdbbn3
35,3,Tux_2011,avalancha971
8,3,pixelito,Joim
60,4,pixelito,avalancha971
67,4,pixelito,Tux_2011
70,5,Tux_2011,pixelito
6,2,pixelito,Tao-Pai-Pai
71,6,pixelito,Tux_2011
45,2,pixelito,KillingInTheName
54,3,pixelito,kilokilo
22,4,pixelito,Heimish
6,2,pixelito,Tao-Pai-Pai
11,2,pixelito,diegusss
20,4,manoru,Tao-Pai-Pai
0,1,Nefario,sinanpacha
53,6,alextz,Heimish
1,2,luiggi,sinanpacha
59,10,Joim,Varlak_
83,11,sinuk76,Joim
1,2,into_the_wild,sinanpacha
6,2,meneamen,Tao-Pai-Pai
46,3,meneamen,Copeland
22,4,christatos,Heimish
76,5,christatos,pixelito
27,3,christatos,sinanpacha
46,3,christatos,Copeland
87,4,christatos,meneamen
89,6,pixelito,christatos
93,7,christatos,pixelito
94,8,pixelito,christatos
95,9,christatos,pixelito
74,3,KillingInTheName,pixelito
97,4,pixelito,KillingInTheName
83,11,Varlak_,Joim
0,1,esponja,sinanpacha
99,12,Joim,Varlak_
101,13,Varlak_,Joim
102,14,Joim,Varlak_
103,15,Varlak_,Joim
104,16,Joim,Varlak_
105,17,Varlak_,Joim
88,5,giropau,christatos
88,5,Heimish,christatos
