0,1,cromax,cromax
0,1,Subko,cromax
0,1,anxosan,cromax
0,1,OkaZ,cromax
0,1,mcfgdbbn3,cromax
3,2,portera,anxosan
0,1,Subko,cromax
2,2,WcPC,Subko
0,1,--468154--,cromax
0,1,expertomilitar,cromax
9,2,WcPC,--468154--
0,1,Mengui,cromax
10,2,Mengui,expertomilitar
0,1,--473832--,cromax
14,2,Perendula,--473832--
15,3,--473832--,Perendula
10,2,TONI_CV,expertomilitar
17,3,expertomilitar,TONI_CV
0,1,RandomAccess,cromax
0,1,--481080--,cromax
0,1,--280414--,cromax
0,1,BanThis,cromax
0,1,CerdoJusticiero,cromax
0,1,Chihuahua,cromax
0,1,Thanos,cromax
0,1,alextz,cromax
14,2,lameiro,--473832--
26,2,BanThis,alextz
8,3,iwaitingfor,WcPC
25,2,dogday,Thanos
0,1,marcgc,cromax
22,2,--289797--,BanThis
32,3,BanThis,--289797--
18,4,diegusss,expertomilitar
0,1,Yufiro,cromax
0,1,Sifter,cromax
0,1,lronico,cromax
34,5,expertomilitar,diegusss
10,2,tyrrelco,expertomilitar
18,4,Cabre13,expertomilitar
17,3,Sedda,TONI_CV
18,4,TONI_CV,expertomilitar
38,6,diegusss,expertomilitar
43,7,expertomilitar,diegusss
27,3,--473832--,lameiro
41,4,TONI_CV,Sedda
42,5,expertomilitar,TONI_CV
40,5,expertomilitar,Cabre13
39,3,expertomilitar,tyrrelco
44,8,diegusss,expertomilitar
45,4,rubius,--473832--
5,2,Penetrator,mcfgdbbn3
50,9,expertomilitar,diegusss
47,6,TONI_CV,expertomilitar
51,5,--473832--,rubius
0,1,gvillem,cromax
53,10,diegusss,expertomilitar
54,7,expertomilitar,TONI_CV
38,6,CapitanChandal,expertomilitar
49,4,tyrrelco,expertomilitar
57,11,expertomilitar,diegusss
60,5,expertomilitar,tyrrelco
8,3,procTX,WcPC
62,6,tyrrelco,expertomilitar
64,7,expertomilitar,tyrrelco
61,12,diegusss,expertomilitar
66,13,expertomilitar,diegusss
67,14,diegusss,expertomilitar
8,3,Kureimoa,WcPC
11,3,Gayumbos,WcPC
68,15,expertomilitar,diegusss
0,1,Furia77,cromax
0,1,Ikigai,cromax
71,16,diegusss,expertomilitar
74,17,expertomilitar,diegusss
75,18,diegusss,expertomilitar
3,2,Franctangerino,anxosan
76,19,expertomilitar,diegusss
53,10,tododepende,expertomilitar
58,8,Rufain,expertomilitar
36,2,tododepende,Sifter
78,20,diegusss,expertomilitar
80,9,expertomilitar,Rufain
79,11,expertomilitar,tododepende
82,21,expertomilitar,diegusss
13,3,Maelstrom,Mengui
65,8,tyrrelco,expertomilitar
59,7,expertomilitar,CapitanChandal
85,22,diegusss,expertomilitar
87,9,expertomilitar,tyrrelco
83,10,Rufain,expertomilitar
89,23,expertomilitar,diegusss
92,24,diegusss,expertomilitar
66,13,Maelstrom,diegusss
90,10,tyrrelco,expertomilitar
88,8,darkvibes,expertomilitar
94,14,diegusss,Maelstrom
97,15,Maelstrom,diegusss
47,6,darkvibes,expertomilitar
25,2,Lino_neo,Thanos
98,16,diegusss,Maelstrom
101,17,Maelstrom,diegusss
102,18,diegusss,Maelstrom
30,3,Thanos,dogday
8,3,Aergon,WcPC
67,14,mcfgdbbn3,expertomilitar
0,1,asbostrusbo,cromax
88,8,CapitanChandal,expertomilitar
11,3,Tumarelatoto,WcPC
108,9,expertomilitar,CapitanChandal
106,15,expertomilitar,mcfgdbbn3
96,9,expertomilitar,darkvibes
93,25,expertomilitar,diegusss
95,11,expertomilitar,tyrrelco
113,26,diegusss,expertomilitar
115,27,expertomilitar,diegusss
114,12,tyrrelco,expertomilitar
117,13,expertomilitar,tyrrelco
118,14,tyrrelco,expertomilitar
119,15,expertomilitar,tyrrelco
120,16,tyrrelco,expertomilitar
121,17,expertomilitar,tyrrelco
122,18,tyrrelco,expertomilitar
123,19,tyrrelco,tyrrelco
123,19,expertomilitar,tyrrelco
124,20,expertomilitar,tyrrelco
126,21,tyrrelco,expertomilitar
127,22,expertomilitar,tyrrelco
128,23,tyrrelco,expertomilitar
129,24,expertomilitar,tyrrelco
130,25,tyrrelco,expertomilitar
131,26,expertomilitar,tyrrelco
132,27,tyrrelco,expertomilitar
133,28,expertomilitar,tyrrelco
112,10,darkvibes,expertomilitar
135,11,expertomilitar,darkvibes
136,12,darkvibes,expertomilitar
137,13,expertomilitar,darkvibes
